x	y	clickSelects
0.349438354264108	0.637902522503028	ACAA2
0.357105234017537	0.653763129360804	ACAD9
0.354840585063009	0.613407899037814	ARPC1A
0.362376628056305	0.647558870629922	ASB8
0.358777983879806	0.646105659139994	ATPAF1
0.352301865799283	0.680246196608348	C15orf44
0.362666887518177	0.64003655341311	C3orf1
0.355974513139655	0.634196835356271	CBWD2
0.351654597108965	0.665887871510646	CNOT10
0.360832302215997	0.644976008350718	COG2
0.356830600452593	0.639468726527061	CTNNBL1
0.350410553124775	0.659280853822885	DDX19A
0.353325355997311	0.673012111351781	DDX55
0.360203593001687	0.657508423766999	ECD
0.358769821515722	0.665601100228237	ELP3
0.363524140414447	0.63947995823366	ERMAP
0.360382473546516	0.654749026723204	FBXO34
0.358743922686049	0.629627771859307	FH
0.359092063601618	0.651576779542267	GLOD4
0.359201953473601	0.655011755587125	GLT8D1
0.354331144933841	0.670892219584445	HADH
0.360583049924782	0.66988215513221	KIAA0020
0.352452200719525	0.644030989157413	LRRFIP2
0.356475344099974	0.679077357249238	MCCC1
0.351168354837093	0.668135169746397	METTL13
0.355686856210711	0.628334981778962	MRPS5
0.361308929038521	0.635812448300769	MTO1
0.367673466344662	0.644602051953662	NUDT5
0.351686811602879	0.649319046531412	NUP85
0.351538268173204	0.670613906507583	OGFOD1
0.355938764902692	0.671549769265814	PCID2
0.35095358354787	0.638202063344947	PCYOX1L
0.362407335569633	0.672640134957766	POLR2D
0.357307881592773	0.656250764565765	POLR3C
0.352998596689116	0.656722625814847	PPP1R8
0.353075705938912	0.65210359888271	PRPF4
0.351477629410125	0.667184851503785	PRPS1
0.353561917082609	0.674854725830188	PWP1
0.358056389241569	0.653801558424116	RFTN1
0.355784268783456	0.678516379013405	RPL7L1
0.353828409339465	0.672180351323841	RUVBL1
0.359283441464804	0.643500178413333	SAMM50
0.35413480603779	0.669411046891689	SMARCAL1
0.359961272709195	0.648003257803023	SNRNP40
0.361057269106417	0.63867770784838	SP140L
0.356886568884472	0.654818188328175	STAMBP
0.348572344048189	0.632933278751922	SUCLG1
0.36188749157587	0.646739650732535	TAF5L
0.362080938318872	0.663641577054871	TBC1D22B
0.354771266236587	0.671624625823052	TCTN3
0.355501287894885	0.648402341837574	TFIP11
0.350899724799335	0.658586406916771	THOC5
0.353160911600717	0.628772237630552	TSG101
0.359738097144363	0.660467562377076	VIPAR
0.36451062157745	0.641003333458923	VPS33A
0.362626419087702	0.640485167351606	VPS45
0.361007998733201	0.654532135202077	WDR77
0.35950365733482	0.664120561746108	ZFP90
0.360739794850508	0.641959291326015	ZHX3
0.363106805535802	0.658441528352862	ZNF259
0.352911507467174	0.648862402218709	ZNF410
