x	y	clickSelects
0.719206371689199	0.72236121180556	C6orf25
0.713870261008593	0.567355832235894	CACNA1I
0.672195558408443	0.622469034041862	CD40LG
0.731917040839206	0.645100763761481	DLG3
0.689433601797828	0.65258585223734	ESR2
0.695329460469066	0.623510591474068	FHL2
0.678168822788552	0.504573457636018	GZMH
0.757035491592411	0.550828996180151	GZMM
0.68749278346388	0.555505051838632	ICOS
0.701485854208884	0.617534092711648	KIAA1671
0.700672827394599	0.572750696210872	KIF21A
0.748570545732045	0.597461546449769	NCR3
0.688110487616699	0.554441944288888	PDZD4
0.679309127155191	0.503973789300717	S1PR5
0.704995180900796	0.516627707524284	SH2D1B
