x	y	clickSelects
0.25059848908645	0.656541543666553	ACTN1
0.252021613021387	0.624966777807966	ATP11A
0.240564844383914	0.704387811012528	ATP8B4
0.258720544684806	0.709326793742145	BZRAP1
0.258809199672246	0.660608065096814	CITED2
0.248960135069994	0.657603662958064	CTSC
0.251637258923463	0.597492682427838	DMXL2
0.269535565134588	0.677269490927767	DOCK5
0.255616640268196	0.663853506224017	ERLIN1
0.245117859539436	0.627322909083475	FAM101B
0.26437914278888	0.655363019341052	FAM46A
0.247262960826982	0.677645226109846	FNDC3B
0.271005304655604	0.623359093817159	FUT4
0.264278135128723	0.672311982328259	HGSNAT
0.263392921139287	0.63009527093111	NDRG1
0.248552525901779	0.647954162139714	PDIA6
0.258345102565613	0.619612215031736	PLAC8
0.255093437293559	0.63665871653366	PPIB
0.257411009430409	0.669306786318534	RAB5B
0.257332916417027	0.670854274196165	RNF24
0.251956160299309	0.633510470319664	SURF4
0.253859345183994	0.606890623838145	TIMP2
0.272919825214159	0.675034378096663	VAT1
