x	y	clickSelects
0.47171668497617	0.668102679724183	BARD1
0.491313835834455	0.662060984359762	BTG3
0.467165486138448	0.630672966264848	C11orf82
0.485302602797347	0.663972856561076	C17orf53
0.47209667754311	0.560527091072605	C9orf140
0.4725572487744	0.664816987521679	CENPL
0.49004368462398	0.679345150646209	CENPP
0.476920261072925	0.689514370482416	EME1
0.475879585020228	0.652578050119747	FANCC
0.47987988446666	0.621775279955611	FANCE
0.482637282710358	0.588262398310324	FZD5
0.472312385173603	0.663643765092882	GINS3
0.476309157786425	0.687377199233524	LIN9
0.481496987591807	0.609133677556622	PDSS1
0.477456020679801	0.719774198009853	POLE2
0.503746740650418	0.714149518402928	RAD54B
0.474229325990623	0.6528111493385	SGOL1
0.487425674536802	0.66898453688086	TIPIN
0.48178078615571	0.578456956528425	UBE2E2
