x	y	clickSelects
0.377386290536962	0.590309364399226	AFF3
0.350852371427751	0.451371582894914	CD180
0.348447854899668	0.54372033612457	CXorf21
0.335204844407584	0.490780209306513	DPYSL2
0.327523826151109	0.451057880354971	IL10RA
0.34560801978898	0.505017861137707	ITGB7
0.361607930288063	0.434945006335467	LILRA2
0.341716914636101	0.523962086569922	NLRP3
0.314661535477658	0.464337286862244	POU2F2
0.339930394231821	0.515844430244144	RHBDF2
0.337328764038931	0.571826055604841	TRPM2
0.343190268042444	0.513432907355912	UNC93B1
