x	y	clickSelects
0.476189016918064	0.66164286864043	AGAP5
0.498505441452358	0.632329746565346	APC2
0.480658100631524	0.637635261395298	ARG2
0.485266922180882	0.607298877278361	ARRDC5
0.484688150027763	0.660832243449673	BMS1P4
0.498610082917051	0.687640331485618	BTBD18
0.486146904062368	0.644886992021328	C15orf62
0.491271252333104	0.617861542130535	C1orf200
0.478676343182382	0.681353139194247	C9orf3
0.485117746738387	0.690890986392789	CCDC30
0.493286150705699	0.687038622792904	CCR6
0.480935801313942	0.693804773627227	CD160
0.482908659998243	0.6187959788556	DHRS12
0.500930658699912	0.69335311616421	FAM22D
0.490737158582255	0.665187223357628	GHRLOS
0.475281826789964	0.683441775579684	GPR75
0.491797915541562	0.699178427520101	GUSBL2
0.495402312725847	0.686889038437092	IQCC
0.491807822728139	0.602750914432002	IQCG
0.476839897989533	0.643407091575164	LOC100128842
0.480040564539904	0.657321179855449	LOC100132707
0.480097499765358	0.67277204583328	LOC100272228
0.50253625968336	0.636754290484777	LOC285033
0.481348051227995	0.667844285113503	LOC90834
0.481417097587333	0.672435981869873	LRRC37A3
0.492645198766582	0.66886622794846	METTL12
0.491749092355475	0.677385607416094	MFSD9
0.472241333573949	0.632517710199096	MYH11
0.490919395590752	0.711044195804224	MYH3
0.487973258190556	0.674368365726163	NUDT13
0.478034445483298	0.687574120405338	PMS2L3
0.496282277451786	0.73372642111845	PMS2L5
0.490794858936038	0.686553799520199	PODXL
0.475875918270478	0.580133127848083	PPARGC1B
0.485585578271728	0.636053142616908	PPM1L
0.503224036151631	0.66947533526353	QRICH2
0.485603417736327	0.754109834553666	RNF43
0.493923973155316	0.668941464192001	RSPH3
0.495538886302325	0.672448665482728	SPDYE7P
0.483180290957846	0.699814805141373	THAP9
0.489306438422063	0.674935795161441	TSSK4
0.47920273634078	0.654241933068666	UCKL1AS
0.505264026408353	0.704652199182539	USP49
0.478705235839146	0.674225630596241	ZBTB37
0.48884270931184	0.645523839718651	ZC3H10
0.496777754935786	0.676858747712221	ZNF155
0.491920894362715	0.703330997865879	ZNF20
0.47799785367089	0.652150272438138	ZNF642
0.503424061173124	0.741851757675815	ZNF69
0.484644463924371	0.692935437027638	ZNF763
0.482864093637237	0.657003389244886	ZNF79
