x	y	clickSelects
0.442060500683471	0.689953734242579	ARHGAP11B
0.440177658275711	0.638278054735969	BRI3BP
0.433369398726583	0.633554236777636	C15orf23
0.454273267697325	0.662263283574932	C16orf75
0.437553515360929	0.694298483645427	CDC25A
0.42373583288495	0.687664541070224	CDC45
0.421239416002395	0.638048348308824	CDKN2C
0.449454146842162	0.68785119673498	CENPH
0.432347071882465	0.68388325829323	CENPK
0.435907218581637	0.661772513090967	CENPO
0.447405759083224	0.680305153339444	CHAF1B
0.464350922959572	0.733796764251393	DSCC1
0.436946466689607	0.663148572253171	E2F8
0.446852977080688	0.680579351993669	EXO1
0.437617864632488	0.658196460961577	FBXO5
0.430758030784096	0.673769513003398	GINS2
0.435976876577281	0.656436528714579	GINS4
0.432194651125324	0.662915175322658	GMNN
0.454321285296149	0.683639437870147	KIF18A
0.454109055027485	0.630257804764113	LOC100128191
0.447717502299773	0.64556347839542	MELK
0.440205478342532	0.661633977539527	ORC6L
0.438134198300107	0.651350650197858	PKMYT1
0.434979607966851	0.647108906889512	PTTG1
0.448831788010988	0.649536985190137	RAD51
0.426794921284346	0.658642370075011	RAD51AP1
0.421488197161252	0.6152413580751	SHCBP1
0.425521969304423	0.679229659713458	SKA3
0.446823083247238	0.679200638731495	TRIP13
0.436834338242378	0.712861792242797	XRCC2
