x	y	clickSelects
0.356605143267583	0.579113564484768	ACSS2
0.340875132976582	0.587099822869231	ATG7
0.353645942640014	0.590292938620407	C14orf139
0.354569032933738	0.624061394429524	DGKG
0.340441311540173	0.629933002498327	FAM45A
0.354035465499514	0.599158064011669	FUCA2
0.338941517007936	0.546587849453976	IL4R
0.350363982461983	0.584528469726926	KCNE3
0.35698397258136	0.563401155132928	LOC100272216
0.356669276671505	0.588487138192538	MLKL
0.356966123578208	0.549354341178577	NAAA
0.34347139672604	0.562889565907226	SQRDL
0.350902930785603	0.560420548100137	TBL1X
