x	y	clickSelects
0.360689711382304	0.462221202330105	ALOX5
0.373841224138232	0.422210081717792	ALOX5AP
0.365579084570638	0.426884947456187	ANXA2P2
0.370855284332191	0.351438869101144	ANXA5
0.361735370101492	0.419895361814918	BCL6
0.382700516151634	0.431030466591043	CEBPD
0.404324039222723	0.387538302416116	CTSH
0.367006758299886	0.337469462307339	CX3CR1
0.343741381301271	0.393588082878954	FCER1G
0.345741809309192	0.400286329844815	FCGR2A
0.336887093825359	0.416045358035147	HCK
0.338523191899793	0.310054391488158	IFI30
0.359913368541046	0.424464896644951	IL13RA1
0.385937391255125	0.392665643234001	MS4A7
0.339278503399521	0.337177635772227	NCF2
0.351602515113145	0.422424940620583	RASSF4
0.372689123497852	0.423026657071754	RGS2
0.352343867719257	0.378646700287439	SCPEP1
0.374031345888551	0.353746731257178	SIRPB1
0.379193737884374	0.410269858792345	STX11
0.397296224378061	0.361482649615362	TYMP
