x	y	clickSelects
0.359688079739491	0.623513140668198	ABCC10
0.370305859267122	0.592811713226586	ACVR1B
0.360540521132216	0.620816183205939	AIP
0.36406602959992	0.657319717340351	ARFIP2
0.362139571335471	0.648302935010672	ASB6
0.366076273167796	0.621207600459132	BAT5
0.362265550409734	0.649481480367933	BRD9
0.371226536402424	0.645435405433303	BTBD12
0.360146452886163	0.616792312728437	C16orf70
0.362321606832221	0.629145648024396	C17orf103
0.376124108853331	0.633170721764294	C19orf61
0.362975916926172	0.653584623327314	C20orf4
0.369986807277186	0.613286886535519	CARS
0.356181675434938	0.634595285619752	CC2D1B
0.356898943923887	0.624188210986163	CDK11A
0.358973637572768	0.626392494113114	CDK11B
0.360009312840513	0.606859713483879	COPS7A
0.375336161317463	0.649084945286968	CYB561D1
0.364959472764306	0.625084501994668	DEDD
0.363347292386122	0.584925293948044	DEF8
0.362419743979872	0.647424885282106	DHDDS
0.355035267122771	0.626257808710358	DHX34
0.366069144418291	0.665263004378963	DMAP1
0.366069736698124	0.615434298545891	DOK1
0.363362101321877	0.653246584131819	EIF2B4
0.359311825555651	0.643522123864435	FAM63A
0.370302241113007	0.612810268762094	FCHO1
0.36225789076457	0.614986343782236	FIBP
0.357215801724018	0.623676919670113	FLCN
0.366101213865728	0.634265879497812	KAT5
0.357973566095404	0.642098816964393	KCTD10
0.363482227655526	0.642905717745437	KIAA0556
0.362975183883317	0.626482574908559	LEMD2
0.377476593836121	0.644571944178235	LRSAM1
0.354653080547545	0.631808512236805	MAST2
0.363172656962414	0.652183484812602	METT11D1
0.366885758408357	0.643266489211371	MUS81
0.370485267231823	0.641292079889876	NLRX1
0.361358530891719	0.63684575403215	OPA3
0.369720122330228	0.636806718949416	PAF1
0.367091331389697	0.643568243930388	PIH1D1
0.37303001289121	0.626537318576217	PINK1
0.367421786572512	0.60345704371512	PLCB3
0.355127639971238	0.618064181368791	PREB
0.359944886169862	0.64887502521995	PRPF31
0.361126715003147	0.636007666511767	RNF185
0.367994846052893	0.647269375049692	RUNDC1
0.367055932593294	0.618024861469804	SH3BP5L
0.356398010981193	0.603554718648455	SIRT2
0.373743312885156	0.629918218808324	STX4
0.363528111064862	0.630083614563336	TCTA
0.368090003693449	0.645048278675394	TECPR2
0.359703598026785	0.646495898828162	TM9SF1
0.36411446595598	0.623615781217341	TMEM39A
0.366115191638357	0.639344060505517	TPRG1L
0.357009026753674	0.600844660255009	TRAFD1
0.362287655499228	0.635208408444931	TTC15
0.359245359346209	0.628628668435974	VPS16
0.35899961229227	0.629338859494601	VPS18
0.363076862564442	0.639149668571691	VRK3
0.366633780137865	0.657478416808303	ZFYVE1
0.374036447669478	0.609154471005534	ZNF710
