x	y	clickSelects
0.399416187101782	0.458507181098649	ADAP1
0.36854038682982	0.490464145795947	AGTRAP
0.382495759574203	0.525858151819291	BLVRB
0.379522016340208	0.53773493251771	CCL5
0.390966557840492	0.465849828902985	CEBPB
0.394626004078037	0.478106214857966	CSF2RA
0.413221866126561	0.427356255275063	DOK2
0.38716197003099	0.477845632711222	HVCN1
0.390544320289313	0.432357298896512	KIAA0513
0.40662284513807	0.56624329244918	PADI4
0.423274022273566	0.417927862004237	PILRA
0.385971986546065	0.513149358579813	PPM1M
0.388813456717922	0.511110633076258	PSTPIP1
0.389336121722453	0.538247603086853	SEPX1
0.403945940643994	0.467876179989988	SIGLEC10
0.411536814854063	0.50339783508164	SIGLEC5
