x	y	clickSelects
0.544315949130029	0.656975625448059	?|10357
0.526121857315734	0.697522135202813	ACTR3B
0.543859307122142	0.660169327662288	ANAPC10
0.524647710191336	0.699248149640025	APITD1
0.534821464579202	0.687038661143807	ASB14
0.528549471225502	0.629306821231526	BNIP1
0.557366309022397	0.68530392119239	BPHL
0.528143344465301	0.641649117632592	C12orf26
0.52321437539808	0.658286500816844	C12orf45
0.544899309358454	0.724696903600837	C15orf41
0.541093341895915	0.649603241790036	C21orf57
0.540317197985994	0.67985851384062	C5orf35
0.524324355922168	0.644645911718156	C6orf203
0.537172676183603	0.663722476751039	C9orf103
0.534613930075764	0.669399690615891	CBWD6
0.522818069635826	0.595869094157486	CCDC126
0.543266521246509	0.715383042685991	CCDC58
0.539162859184359	0.694449831221026	CCDC73
0.511774789097548	0.61836636212123	CMC1
0.552246668673557	0.685304322124051	CRADD
0.541781666902175	0.713977418263486	DIXDC1
0.526596088200961	0.693672150942851	DUS4L
0.532238065913151	0.678651780714591	EIF4EBP3
0.526645028101183	0.595060471609942	F8
0.532893753830944	0.703449506805192	FAM185A
0.538221713580781	0.660514696943307	FAM35B2
0.523001397467841	0.679831405151112	HRSP12
0.521520097955529	0.638979712113557	HSCB
0.525963264118549	0.655688148610062	LOC100009676
0.53975890554208	0.628917646760425	LOC100128822
0.556117742545412	0.665278932314804	LOC375190
0.530241813012468	0.63497471597659	LOC441089
0.539926308299701	0.675378382529905	LOC442454
0.531531312258859	0.676577664929633	LOC728554
0.553092079416417	0.690829215960153	LOC728643
0.536665673674273	0.674635797883325	MAP6D1
0.539818943501295	0.665863682068274	MRPS17
0.540111908973758	0.619891202561187	NUDT7
0.526879504433558	0.669140149155951	PA2G4P4
0.54383760568535	0.680404642868816	PBLD
0.532081925840064	0.651894142513851	PGBD3
0.547657598527356	0.607491332238859	POMZP3
0.546814131840711	0.645388863871534	RNF5P1
0.539538392615673	0.619834802905938	RPL26L1
0.53047864736397	0.628808470675019	RPS27
0.529412391679916	0.641981904377815	ST20
0.525189045221296	0.621273823588547	TMEM116
0.53170038241277	0.665984886137061	TMEM186
0.536319976988836	0.662329448376296	TOP1P1
0.519260620451561	0.519824924474269	TPK1
0.528723433393311	0.600431432207091	ZBTB8OS
0.530047025572809	0.640998435766079	ZCWPW1
0.529279236806569	0.635576556394561	ZP3
0.540004419911256	0.644725429512049	ZSCAN5A
