x	y	clickSelects
0.452352954493551	0.659305151373575	ADHFE1
0.445534473824569	0.669628734255736	AMT
0.451141897681157	0.716798805748555	CCDC120
0.431178388793988	0.641775618212435	CROCC
0.459125436409489	0.782132771772487	HIP1R
0.443959845896577	0.687902230037557	LMF1
0.454452834104586	0.720365039227195	LOC100190939
0.463640510179095	0.705612077524473	NSUN5P1
0.435139220971153	0.689267144092536	NUMBL
0.445202505147795	0.763421865891844	PLEKHG4
0.432474129928818	0.700477151455854	PNPLA7
0.451084594828157	0.741478122595786	SAMD10
0.448287019326123	0.670051015484746	SPON2
0.440181133345263	0.691875855684443	TRAF4
0.429098844991446	0.722855683539612	TXK
0.449747008158987	0.75205263322637	ZBTB46
0.442883134224632	0.70616713167153	ZNF358
