x	y	clickSelects
0.586389351788788	0.629165567355689	AK5
0.583357428488168	0.614388623724441	ALDH1L2
0.597294966141716	0.553065485864102	BAIAP2L1
0.616533535450073	0.614563670706871	BCL2L15
0.609704586767502	0.674976001266864	BSN
0.62283941506544	0.60910743187561	C11orf65
0.599106197012332	0.503061953717629	C17orf44
0.60157472535869	0.638745355413698	C1QL3
0.586594045061484	0.608115674960689	C4orf19
0.61243745645716	0.573650619240239	C5orf58
0.606305790902462	0.62846548855637	CDK5R1
0.621218602077723	0.62266448888766	COL4A4
0.607956587732243	0.43649277142895	COL8A2
0.615421760083041	0.654067770864661	CXCR6
0.606515217645026	0.558711707233198	DOCK4
0.613057527545606	0.56339355656274	EIF5A2
0.591829843791162	0.506314732963419	FAM157A
0.628198794335429	0.577936311129168	FAM72A
0.609072715386224	0.600169446035539	FBXO40
0.604221843035919	0.610860614661046	FLJ14107
0.60350426754639	0.66068458352244	GJA9
0.603580511720152	0.499578196895236	GPR34
0.600173717134445	0.582634384014133	GRIN3A
0.592294884025329	0.632477333457042	IPP
0.598629317796903	0.647294068827345	KCNAB1
0.617708859144815	0.669008308578595	LOC100132724
0.60908777879371	0.617845665784406	LOC728323
0.598535441153192	0.648192903862658	LRRTM2
0.595022830080516	0.604625291725172	MUC6
0.595780064355182	0.622643025173405	OTUD7B
0.589815449610629	0.523536697336054	PCDH12
0.600229042505561	0.653655759868491	PDE5A
0.603880558112839	0.674394024173461	PPL
0.623723093983246	0.687167507244532	RNF138P1
0.617513902485766	0.650590692677152	SERPIND1
0.598598185442254	0.667892768843618	SLC2A12
0.608283740729869	0.668949343418738	SLC3A1
0.603155671604545	0.57041358921427	TAF13
0.608552067881914	0.705591487711979	TAS2R14
0.615615277455088	0.541214298157176	TCTEX1D4
0.595715503402924	0.655957616273246	ZNF699
