x	y	clickSelects
0.474425803372524	0.694353988556302	C11orf74
0.474462634879677	0.593827471654946	C13orf31
0.494727853201586	0.583649615723466	C9orf21
0.469292896539545	0.626148100567908	DTD1
0.49110977226922	0.739855902979462	DYNC2LI1
0.507628386544815	0.64657954780784	EHHADH
0.526730592622609	0.604681515525898	GDAP1
0.530624698530014	0.735558793111846	LOC441208
0.4938088367532	0.572322492377494	MITF
0.477548720241139	0.695568169453317	NMNAT3
0.537468318305679	0.776269627695828	PRELID2
0.47647211920123	0.532719945785626	PRRG4
0.507169011533712	0.624315955049884	SLC2A13
0.46705919744509	0.724023679432108	ZNF717
