x	y	clickSelects
0.658094870490503	0.885884509195373	CACNA1C
0.663451745885265	0.801589606861835	EFNA1
0.637309792317839	0.761479247710382	FZD7
0.6158232537969	0.760774235036511	HDGFRP3
0.681367556700539	0.794187459130096	IGSF9B
0.621513939260902	0.877903306183896	KIF7
0.629495839552559	0.79846563583413	LOXL4
0.625901159874817	0.918703334791506	MEX3A
0.622901770274921	0.903572532761898	SMO
0.640692508962461	0.737524639426157	TRIM2
0.577143995844193	0.735744116864328	ZFYVE9
0.637327545431547	0.789726242123895	ZNF853
