x	y	clickSelects
0.284094324684108	0.685607108393347	ACSS1
0.286981537507566	0.699315186350171	CNST
0.269795115261438	0.636118937038664	ETS2
0.279375821242417	0.696611659086503	F11R
0.293787182780394	0.679487757413491	FADS2
0.271962150305938	0.72167791901633	FAM117A
0.284271731914809	0.631736973163322	HDAC7
0.287645405615187	0.6792623720228	KLHL6
0.304081359452906	0.679585844153676	LPIN1
0.273789568950204	0.710956771221892	LRBA
0.285649996243269	0.680267527785492	MAPRE2
0.283524666912957	0.648017273032523	MPP1
0.286744844065561	0.66730811976098	PIM1
0.286794044271723	0.67738631872367	PLCXD1
0.279040572289431	0.665845663544552	RAB37
0.285245045752882	0.683299484623107	SEPT11
