x	y	clickSelects
0.540584088038092	0.755066506457498	AMOT
0.537849908704683	0.675557389295161	CEACAM1
0.544431833444746	0.708381402314957	CXCL2
0.552406363348986	0.80989478148765	E2F5
0.55515310348276	0.688068411069184	FAM169A
0.544198585308066	0.766728348507776	FAM84B
0.526961716593464	0.685172950236645	MYLK
0.587930761721048	0.643489269782349	NCALD
0.530513723124371	0.599293144568812	PRX
0.524000784173111	0.655303724847972	TTC9
0.555508745869153	0.689188942799028	TXLNB
0.560482820951857	0.772953240200282	TXNRD3IT1
