x	y	clickSelects
0.652437899304093	0.380068984869306	BAG3
0.692492815757905	0.560085899017625	C21orf63
0.6981221259099	0.496361239759789	HABP4
0.730034170747034	0.53511165860084	HIST4H4
0.704714681363213	0.505241706512095	KLRF1
0.683664862610865	0.485097427546125	LOC100134229
0.699956652318393	0.62591149934967	LRFN3
0.734873585180352	0.529074997433632	MAP3K9
0.706314820296617	0.613847734711608	MID2
0.658149023268571	0.483463456854352	PLCL1
0.679733482028114	0.494473770492339	PSAT1
0.69189955466292	0.591935985471997	RNF207
0.692810014886231	0.525051184070687	SCML1
0.740344702045438	0.538003260410407	SLC25A4
0.659328057623765	0.429717587400824	ZBP1
