x	y	clickSelects
0.379911616576695	0.577050488308857	ARL4A
0.402582288697512	0.526719722322162	BCL2L11
0.415935264965857	0.589027200283793	C6orf211
0.400109426657944	0.569886796233571	CNIH4
0.404505170632665	0.599476417242897	COMMD8
0.407754257056429	0.573240554591829	CPEB2
0.41469486072064	0.514211891778689	EVI5
0.407976964323727	0.581869616517558	GCH1
0.402311152261559	0.555610891262641	KLHL2
0.417145826504172	0.551584403669948	LACTB
0.406705839860428	0.575300947057151	MRPL33
0.397137422567445	0.567574237037167	NCEH1
0.418763846127907	0.601341053464949	NRBF2
0.41840342242627	0.6038181552875	NUDT19
0.422173844989202	0.551868593751295	PGCP
0.428421889613786	0.608260777393178	PYROXD1
0.395156638268674	0.528115352022899	RCBTB2
0.425335449963479	0.59686826405668	SLC17A5
0.41235551940879	0.594324474395944	SLC36A4
0.416808500699384	0.558708128090434	SRXN1
0.433841322409718	0.489195966218533	STS
0.407997148065671	0.563937222578099	TADA2B
0.411082391696189	0.588925900651024	TMEM55A
0.396929286482991	0.57378153219093	TOB1
0.395233458436381	0.586845916631248	TPMT
0.396413444030764	0.630599490000596	USP31
0.40209478491552	0.570620798502899	ZNF438
0.425297671318774	0.592521479897053	ZNF641
