x	y	clickSelects
0.27716545679705	0.679411106641303	AKAP11
0.28409155466947	0.668675836334103	ARFGEF2
0.280931106786069	0.662828546318154	ARIH1
0.284508311064466	0.688114172777715	ATG2B
0.286447167554618	0.665088894647079	ATXN7
0.27843758213254	0.665203408977023	C1orf77
0.287637146224736	0.676854065215575	C9orf5
0.275794548854648	0.695601359921691	CCDC14
0.28416177976163	0.664687587511107	CDK13
0.283665297676827	0.675320037978969	CEP192
0.280194958170692	0.665948262376091	CHD1
0.2763375314361	0.695253553135531	CHD6
0.280548702396986	0.652150052981308	CHSY1
0.282193747304496	0.672264390900741	CLASP1
0.282220645772423	0.67126344271622	CNOT6L
0.28480871624115	0.678244355768074	CNOT7
0.284565560952259	0.668889892225255	CREB1
0.278034253159235	0.692327459330247	CREBZF
0.279411226373115	0.663699412321001	CUL4A
0.274858460036593	0.651451716416861	DCP2
0.274304926734601	0.670409447199569	DMTF1
0.275563159651535	0.63362447677656	DNAJC13
0.276706616737172	0.642776682251621	EIF2C1
0.286523713473689	0.673486626096869	ELF2
0.277354836782248	0.685279388267532	EPM2AIP1
0.288524071981046	0.692606561267702	ERMP1
0.281578137439261	0.66636285958129	ETNK1
0.288358167276407	0.671594522065328	FAM13B
0.281471881976956	0.667149845695655	FCHSD2
0.276628647041605	0.692675997821219	FNDC3A
0.281372933569567	0.677152217686842	FOXJ3
0.276622671272769	0.679671875299802	G3BP1
0.277644410530871	0.690895078973176	GALNT1
0.286272529408117	0.69066179012456	GALNT7
0.279610011147291	0.649733742462903	GAPVD1
0.282967272033963	0.678523278778094	GCFC1
0.28277064228197	0.655411960018416	GNB4
0.286440481014707	0.657864535103982	GOLGA4
0.281082933496319	0.670841722279439	GRLF1
0.285977495994969	0.65681114629113	IMPAD1
0.283681350754426	0.669826771921302	KIAA1632
0.278213414293948	0.663243678340993	KIAA2018
0.281361122721438	0.66219386768035	KIAA2026
0.289911335053137	0.690334497818519	KLHL24
0.277213105938504	0.666796695705579	LIMD1
0.274379370900316	0.700096045278816	LMAN1
0.28960879504205	0.707612638793177	LPCAT2
0.284052758894086	0.665762846107603	LRRC37A
0.277661039335467	0.690061192970241	LRRC37A4
0.277676350579307	0.648919529514258	MBP
0.274721708344107	0.668465482301608	MED1
0.285299652048461	0.657631573123139	MED14
0.282411494723637	0.654076126634896	MIER1
0.278309027213753	0.682278046211042	MLLT10
0.278124988278598	0.677169966241657	MON2
0.281202185298818	0.681937352009078	MSH6
0.27745675853566	0.677485898441345	MSL2
0.284487194028852	0.688689778217868	MTR
0.276643008212259	0.644784842004648	NCOA6
0.278772834978121	0.697108504158739	NF1
0.285784570036371	0.660256532847652	NPEPPS
0.285733253300928	0.670962351880121	NUP160
0.284870011071394	0.669524431874446	PSME4
0.282947627155127	0.673229680339391	PURB
0.288747389884596	0.657195450993874	RALGAPB
0.274183685071306	0.673602943274373	RBM12
0.286448132356796	0.666778879178302	RBM16
0.286365552132936	0.701835438372798	REV3L
0.280077319956372	0.700961881083784	RFX7
0.273474102321058	0.696983198584019	RIF1
0.281090211598507	0.660209694658762	RNF38
0.282669078745985	0.679592318406758	SLC5A3
0.284541861806636	0.666205249050809	SMAD2
0.281237402333043	0.679603921893266	SMAD4
0.287689952277684	0.683993098520155	SMC5
0.282023070590032	0.639759026712162	SOS2
0.278820513901015	0.651332456811319	SP3
0.284192423909855	0.668248150808238	SYNRG
0.280759683585094	0.664564796460194	TAF1
0.276415847080007	0.684373230400786	TCERG1
0.277283135406621	0.685948945996785	TCF12
0.279618123439953	0.671429313483073	TIAL1
0.277505901135888	0.642432337102929	TNKS2
0.280220597921017	0.666997556772655	TNRC6A
0.279114834851337	0.664902483279612	TOPBP1
0.280614870244509	0.686933084093471	UBN2
0.2876195517468	0.670496748371306	VPS36
0.275758026196744	0.662554108979631	WAPAL
0.277492323469014	0.669370067465462	XRN1
0.282187740150182	0.680810503570692	XYLT1
0.271732131087247	0.66944156123913	ZFC3H1
0.27643484424113	0.686925141641684	ZKSCAN1
0.283497620786665	0.693215098884456	ZNF146
0.288382012635842	0.668776004168137	ZNF24
0.284366949009362	0.680955573629098	ZNF33A
0.28781563085736	0.706453866889657	ZNF445
0.284946798326473	0.685480545333085	ZNF518A
0.281815437748429	0.653494645283757	ZNF652
0.27345615031508	0.694490695455961	ZRANB2
