x	y	clickSelects
0.561318531302994	0.259886604569455	BEND5
0.527126650895091	0.301430681884829	DOK4
0.552762189507839	0.239759566343369	LOC220930
0.55327736794831	0.24908103239367	LRRC1
0.54667651188987	0.229146129317974	MYOZ3
0.551661039591846	0.184995506992963	PALM
0.56032256700552	0.217474258867146	RTKN
0.569164122408859	0.284261590459914	SHF
0.52761663142835	0.221318412854326	TMEM217
0.536641520919077	0.359106699034122	TXNRD3IT1
0.550295517631458	0.208458735245119	VWCE
0.533953277029225	0.251543985754412	ZBED3
0.543471075579098	0.209326103512477	ZNF610
0.571434817239283	0.230606592282159	ZNF682
0.517120805392134	0.217825695959631	ZNF793
