x	y	clickSelects
0.686698677642665	0.761470488616048	ARHGAP24
0.67627410176643	0.627289683117371	BAG3
0.616280529727397	0.689780552039254	BLNK
0.702737290989416	0.767604416281107	C2
0.608846016931872	0.706033204834603	CD101
0.659828536615567	0.636777398770774	CD200R1
0.627544825664782	0.689441042759782	CLEC4A
0.617905718110378	0.778512694697596	CXCL16
0.632979530105223	0.710766785165929	EXT1
0.601253027990878	0.666045896003788	FBP1
0.602076254405777	0.656160260870541	FCER2
0.610147357972065	0.622856051650611	FLJ45445
0.653847941595536	0.852068752146757	FXYD6
0.607502824276267	0.687590482249902	GPBAR1
0.615844054990392	0.564511007712771	HP
0.588967783097059	0.664661267958551	HSPA6
0.66643342147621	0.71416954280208	HSPA7
0.608779869595388	0.638046037548571	MYO1E
0.63225348209104	0.876227962641317	NAPSB
0.58732394474523	0.691256820328318	PDE4A
0.647209839118771	0.723485114803485	PHOSPHO1
0.624942136536622	0.733243292637139	PLD2
0.654457862570882	0.765322436740196	PTPRO
0.653676715693993	0.732441227856394	RGL1
0.708333980105071	0.719786875875996	SAMD4A
0.636333863323594	0.904715206117693	SECTM1
0.713090714573006	0.690703356804405	SERINC2
0.727895140091146	0.609243263853564	SIGLEC16
0.672472929251642	0.704154761865144	SLC26A11
0.623096542460489	0.762405999078689	ST14
0.604420657385495	0.826568133920893	TLR7
0.628781248079225	0.600683900034413	TMCC3
