x	y	clickSelects
0.43477314602408	0.283556730348446	ACOT11
0.393983488195123	0.301428556781308	C11orf95
0.408901368225846	0.250162994975387	C1orf175
0.408681751904402	0.242345464375172	C1orf186
0.412305606894402	0.279695921817973	CREB3L4
0.415865440023481	0.279341127602698	DBN1
0.409777151274489	0.247293625854998	DNM1
0.425015629874741	0.292969918801047	FSTL3
0.404802952225678	0.319480490167225	NHEDC2
0.442461013887315	0.275631808555737	PLEKHG4
0.410108618195023	0.32099985864964	RRP7B
0.409602859435426	0.307679978108158	SLC22A16
0.436667188825263	0.32255743846349	SLC35F2
0.435190350770288	0.303810561892196	TMEM44
