x	y	clickSelects
0.435365730867379	0.301415397288662	ALG10
0.453529213985346	0.275471284483954	ANKRD46
0.450841187826839	0.305890324677659	BICD1
0.454814710055363	0.306572813792719	C12orf66
0.440619807552138	0.289180323436254	C17orf57
0.472903668565039	0.305889144539441	C17orf76
0.458559943577422	0.333184208989183	C1orf109
0.436464039197155	0.300721551966335	C2orf44
0.454361404412173	0.316767314586622	C9orf130
0.443877988988008	0.255539099159946	CCDC144A
0.439091375807029	0.265852677644129	CCDC144B
0.447626601911304	0.325144010127169	CMTM1
0.47293903738447	0.296485978707314	ERCC6L
0.444345292721273	0.25885038474948	KRBA2
0.446969947489986	0.340534860529012	LMBRD2
0.444743109847265	0.259958969814942	LOC100272146
0.437831948094747	0.274846632145762	LOC650623
0.453905628300314	0.285715666703311	MCM3APAS
0.467872413415496	0.298209079120953	MTBP
0.463637218934286	0.293407436085131	OSGEPL1
0.472801461867514	0.286954187262842	PDP2
0.465911237357361	0.323060895147371	PGBD2
0.455830128168044	0.279731240007536	PLGLB2
0.475092498642546	0.307917102241934	RNF43
0.452751406592225	0.30824393116726	RPL23AP53
0.442410895653237	0.354497649075303	SGK196
0.449754868405499	0.324049584574898	SLC22A23
0.448606453208027	0.303683363486948	SPDYE1
0.467571920315798	0.300058920912702	SPDYE5
0.454032145881503	0.319947380211718	ZBTB20
0.455384982913523	0.325237571413604	ZBTB3
0.438254184967789	0.309200666235549	ZNF124
0.45262441886026	0.296560024906663	ZNF17
0.462861986021795	0.288157223495146	ZNF181
0.43540325679667	0.301851276052035	ZNF234
0.453062853276515	0.305544958713931	ZNF250
0.471216154857286	0.304179487121063	ZNF347
0.478827363260752	0.250867782688901	ZNF382
0.479605894167512	0.300186755902478	ZNF441
0.457809904832526	0.309326856981472	ZNF543
0.446974373869985	0.292964747964478	ZNF546
0.446123667243369	0.320882221523512	ZNF567
0.434822038427464	0.263893374514815	ZNF594
0.455666019651014	0.279358077940934	ZNF607
0.448956921176821	0.291607846652132	ZNF616
0.454495390023753	0.329354529348331	ZNF619
0.455665438371141	0.271810939229039	ZNF681
0.458537519222329	0.308446319234707	ZNF696
0.463859153493157	0.300663049019156	ZNF782
0.469385538695022	0.266299524000209	ZNF790
0.45461394097158	0.300902496682632	ZNF813
0.451597098032202	0.310619945884624	ZNF816A
0.46331192967219	0.281019608928752	ZNF846
