x	y	clickSelects
0.421490688668568	0.43454250689734	AKR1B1
0.440395507129676	0.354571946502804	CBWD3
0.45951022147573	0.357421581336975	HCG11
0.448349744641476	0.28275478187116	IGSF10
0.446419401291674	0.306732029199472	KIAA1529
0.425637862130143	0.326286752025636	LRRCC1
0.466893996455341	0.485446983114594	PLA2G4A
0.451051397302884	0.334150506169467	RFX2
0.418581274033651	0.341991594594228	RIC8B
0.443533182874053	0.350426955968315	SLC36A4
0.409588080902985	0.256418416899393	WDR35
0.456012787410915	0.35125114269226	ZFP3
0.434109758603079	0.365591435878628	ZNF354A
0.448851446719918	0.347893499798346	ZNF354B
0.437032848025322	0.400893313735858	ZNF518B
0.438189148092834	0.326716051760582	ZNF542
0.424409337132687	0.361846863120284	ZNF577
0.445883516403326	0.362719335147226	ZNF615
0.452223666706102	0.335723971339821	ZNF649
0.469654644031795	0.314186239598807	ZNF717
