x	y	clickSelects
0.524701763874615	0.455941280161761	ABCB6
0.519554359993444	0.421342183670256	ADD2
0.454303621349418	0.509741081238134	ANK1
0.535750761537064	0.41533774290121	AQP1
0.543861829496412	0.281364225484203	DNAJC6
0.475931000116767	0.447631985595788	EPB49
0.521253841050465	0.464568401402054	EPOR
0.47049560173781	0.454694490287478	FAM65C
0.545667880236857	0.483519641377049	FHDC1
0.5877375029516	0.398030866257761	FN3K
0.572533325587672	0.587230148122625	GATA1
0.423557186692976	0.452248223772842	HBD
0.529112215681218	0.515303089662517	KCNH2
0.538149806583906	0.414732982319704	KLF1
0.518944621812016	0.437349613805291	MGAT3
0.500443872447551	0.431547804183599	OSBP2
0.407697481963726	0.392217482357469	SLC4A1
0.574851405789182	0.468518597149518	SLC6A8
0.474393335763623	0.457177127253772	SPTB
0.4822893901209	0.391288849186603	TMCC2
0.525520062099348	0.481497799578687	TMOD1
0.521603577054436	0.394159143839433	TNXB
0.527667905145953	0.42374421144828	XK
