x	y	clickSelects
0.338575978475959	0.316416029753284	ACCS
0.342867480372093	0.365125334252142	AXIN1
0.343572898878543	0.37568583703882	C17orf56
0.347815409707173	0.31854091319027	CCNB1IP1
0.339066135108088	0.362167256685465	CENPT
0.3316477208025	0.340215715193082	CROCCL1
0.347827273097339	0.337016034748781	CUL7
0.353049265520823	0.335359249859022	CYTH2
0.348234682913116	0.348257664201995	DDX11
0.345981572015739	0.337543404281538	DUSP10
0.334761427574442	0.342310567278723	ENGASE
0.337017365582946	0.364510932719147	FANCA
0.338516897877403	0.360839206817467	FPGS
0.336659001319742	0.369189150279002	GSDMD
0.347338783196217	0.366588703071563	IKBKE
0.354053863045979	0.337347326134302	ING5
0.329698736150555	0.339365833958574	IP6K2
0.342898933600279	0.352556772114248	IRGQ
0.346298495737533	0.368236321007236	KIF13A
0.335412199758267	0.35980799945788	KLHL21
0.34669822059012	0.357761320341839	LAS1L
0.351497187758138	0.337069805608057	LOC285074
0.348080420230051	0.373617216119499	LRRC8A
0.339966860347251	0.348358530384055	LZTS2
0.351336486363026	0.368754740465916	MAFK
0.343791279605253	0.381561309654308	MAP4K1
0.334010168584353	0.345949020013658	MAPKBP1
0.343800210080319	0.337408874762281	MARCKSL1
0.336924403148687	0.362025926658327	MEN1
0.349178263333717	0.382151078812505	MICALL1
0.343377681109457	0.355026658517237	MORC2
0.333383132005685	0.34857952827641	MYO19
0.349138011184752	0.32522245740296	MZF1
0.332055451899482	0.355617799191682	NAA40
0.333638880713953	0.355361990802192	NME4
0.335870916009205	0.344498057438401	ORAI1
0.340539287441417	0.361909874169534	PDDC1
0.335242511102746	0.387121487592247	PDLIM1
0.336005075899237	0.340788083822592	PHC1
0.33781707613313	0.354154545706281	POLR2J3
0.351552169788224	0.343305069216735	POLR3E
0.339005265754008	0.355044049002817	PTOV1
0.330304945743123	0.378587435422169	PTPRCAP
0.339214808798677	0.350632357926353	RUVBL2
0.329314156737802	0.355748269973331	SH2B1
0.346717760821604	0.380071263541751	SIGIRR
0.343379903873305	0.336566574533797	SLC35C2
0.354076736509672	0.342218334903671	SNHG7
0.331028908970653	0.354213442376996	STK35
0.339501017328834	0.370471472854886	TAB1
0.346852346288515	0.359644506384323	TPCN2
0.344351334062067	0.355736672434819	TRMT1
0.333552724128639	0.378598973239076	ULK3
0.351336787913451	0.341862980386886	VAMP1
0.341210607631829	0.348125729810067	WBP1
0.336609552113674	0.341914347117153	WDR59
0.328266685931994	0.363033953466999	WIZ
0.354875322861559	0.319418779173241	ZBTB5
0.336815977993698	0.366846926210591	ZDHHC8
0.334519407213654	0.374814388228949	ZNF598
