x	y	clickSelects
0.549133109063708	0.280560356884431	AK3L1
0.489395090905928	0.298971687464375	ALS2CR4
0.529944756126336	0.261602372676871	APLF
0.550416223552394	0.251637567937055	C15orf41
0.526262305154398	0.266213709383006	CATSPER2
0.507746943684317	0.270304229033117	CCDC34
0.497293067627367	0.274565064502778	DCBLD2
0.500929670126746	0.296595617464317	DHRS11
0.489131198449619	0.27082356144047	DYNC2LI1
0.496961920265613	0.253135269787877	GOLGA6L9
0.508943878778211	0.28330003803587	HHAT
0.530094176695988	0.297376218116927	HMGN5
0.540631006124596	0.231547534747152	KCTD1
0.530234809028519	0.275286281406049	LOC80154
0.506427270577988	0.306952938388724	MNAT1
0.482914180459901	0.325107834090241	MOCS2
0.531965774335913	0.322273461988483	NCRNA00152
0.488002391505511	0.324843288455206	NMNAT3
0.518388434246112	0.328069716035687	PGAP1
0.521456865221697	0.260762860671793	SPATA7
0.493476988544059	0.186121550143948	SRGAP3
0.49768217913369	0.22965451410725	TSGA10
0.524071073474444	0.214702599319622	TTC8
0.482453604287472	0.259374698862231	VSIG10
0.518902752213701	0.220501399657802	ZNF193
