x	y	clickSelects
0.344580386667063	0.421793476271519	ADAMTSL4
0.339498923087411	0.415617555651657	ALDH3B1
0.320313306519642	0.50036001935692	ANXA2
0.345778948466716	0.444363936665359	ATP6V0A1
0.348030704645868	0.503883373100293	CD4
0.304548325000771	0.516475412984503	CD68
0.349142516830077	0.463279583288351	CFP
0.30494548989702	0.495101378042201	CSF1R
0.314482639770893	0.498132659405706	CST3
0.314836222877602	0.412955687024115	CTNNA1
0.322725445364317	0.433721215058227	EMP3
0.346262312846963	0.407125811473395	F13A1
0.358609302063554	0.538998878380948	FCGRT
0.354878517918246	0.445345843527007	GAA
0.360960096672277	0.439877108664305	IL4R
0.32342005483073	0.42420717937585	IRS2
0.339931085212007	0.460583400872611	KLF2
0.345784372619209	0.499762895496964	LGALS1
0.354312720318171	0.501002290299588	LMNA
0.332527304197145	0.469496631294794	NAGA
0.306652436104226	0.40318663750192	PER1
0.353378787079887	0.412701053769427	PLOD1
0.342942566944821	0.446300538384463	RHOB
0.296083873747422	0.404677964998725	RNASE2
0.381956052513316	0.504147073065368	S100A10
0.355876078449301	0.490388974812787	S100A6
0.31651737761264	0.435933000442801	SIRPA
0.367660208391722	0.454251855176731	SOCS3
0.321003311075855	0.442620942262314	TIMP1
0.324163313945551	0.450044277396534	TLR2
0.340072905055367	0.462022565429115	TRIB1
0.356738638916255	0.453412135285332	TSPO
0.347318020179136	0.480418865027165	ZBTB7B
0.342842743340585	0.384059213125576	ZNF516
